H(firstname),H(lastname),city,age,sex,vote
a335fab40c1026b991effbe06f827dd4bed1281fb649ccb77797108317304095,89e556de774a028e694cc50ed84c70d1872916e9b3a4ecd08e15f0473209c088,White Rock,80,Female,Red
7a68b47adc289971db843e808fb430ec44e3809ce4d386a39513a29a6b83f1dc,d5a4ec85ad914a7614ffb410c61b3bd097f055e4a6ebd509350e20ec1040d89e,Wetaskiwin,60,Female,Green
268dbac2ca589e0799d6c6d4b2181a4b275c45ce5c2a3044ecfc778854c6f58f,9c84bc43fc96ae146da13cff84fd9b0c5f4cb0e68772256de8b33c12b10b294e,Lac-Sergent,35,Female,Red
2016ca97d92aefa9a0ec45ace82c747b50491bc32861b4ae11a0a463ea89265d,801eaacc53f74c322c8eae287d3cc149e19cf8416353bb3130119d98f02bd6ed,Montréal,50,Female,Blue
a072b029dd3260cbd7f1ddeb12e59dd334ec06ec1bcae5390141eb5cfcecaa55,aa5ffdd38f063d49f4edd1cc6de4944e1ca34b6cf77b2c18e5e6f13cf9b24b18,Sutton,95,Male,Green
4b2321a6562977e3b4eeae5310af751afbbbb24c87d335b8e66248c2baba83e4,da3494653dd65910737c9b86b62550379f6bb2c77c6b5417133044170f31bc41,Carignan,100,Male,Purple
7bb31d8d89a77d5fb641f1674918f5ef8289b2bce0b431aeb55909cce9a2d04d,344e5847592b0fd08148ef71aed0a7131903f2809765146fd3ff30465664e866,Williams Lake,85,Male,Red
e2b22274f5ecabeae3612791d81e7327b40c200dc13ff80a1b9bf4ddcae14b60,6a326a42d68c354c7dd822afc8eaeed6541fb87ffe042beca9e00dcb778c1b30,Langley,80,Male,Blue
0bef0de758cc3d65deb00394c6c0f09c67a3e557a21a9c6cecc34e39b4c53a7f,089f7d68b1f505b80186d344cd7fa0cfa4803df42e3749727b90db6cd54bf039,Lloydminster,50,Female,Red
f6a505ec0b3667c103bd5fc40dbce8e0ec5dd1ec45d35884a68feb192c059a0f,cc8682250ac0d9b85013fd034c1042544fd1df560f8c6269fed80d9b9d064c1e,Montréal-Est,65,Female,Green
cb8620f61982390fc9d7928fbdc40c59903d6cab9aab280081426bce557e5d31,9940fe276cfa89edb50e12b31b1e3f59cb848da1f0ef98964ca6df58ca4dccbc,Saint-Hyacinthe,85,Female,Blue
b2d20553c2357db078007846190743d8acf282959deeb584574f6b9f0d947508,4291c37c3ee6ec65984b7d1016ae249912eb7ef3bd94970e6a225a612d46946e,Prince George,50,Female,Red
24d4976b2f09d269046b8b757931ad49222c311bee6eeaff2f500e215b64b767,ef977439b1530138b62fcdb3f24a6a78c2c5dde09ac513d7c565c1bd99e4195b,Weyburn,45,Male,Orange
368d1083d798f55f3ae019a6c3d8520a54f33b5e6cd819dceff3ff7507d341ed,c7a2e543cf4256082cb407cbf317173eacea0f7ef7784b87b07b994279ea511e,Lloydminster,25,Male,Orange
d8badc4ccf55f9fca203ecb93d4e14e83c308d50bfaa7f6e4ca70a7b240a1758,2d032eb80e13abd69e556c220718c240d9674468a5c1ca3cc8420aca09817a27,Sainte-Adèle,50,Male,Purple
b99519c6c412ebd58d93c24feccfb796b4ba83476c1eb6232d2c7656ab636ada,4bdddf4ddbafa4a18f9528ef6e1080fbabcf21babf07ef85aa87f1384702f17e,Fredericton,65,Male,Red
2f61651f0cd1792199c3fde946fef59ee0cb38c85d02d3183c07ad44f6ac1e92,c8b02dfb89ecb16348f61ea38d9093cfdde4980045b1ba4c8a1ba9179c80c9cd,Mont-Tremblant,70,Female,Blue
186240729332e4a29af68bcdd7bb12601d47bfb1eb6f8d6d260927bfd7f71b6a,bbb6c501ad799f1fa092dda82a370d116f42759a022e3e2796d51b6d34251d27,Fredericton,70,Male,Green
ad95253715d9c901c822dd0bdc2e727b7657a37d7de0f10ec68760c11f58dfd4,02cc803e0937c14a6a6fc22688ed768c0f875dcc38ccd42f6b91025dbf791fa2,Spruce Grove,60,Female,Purple
cf7f3e1a7568723fb11939d484060bc489c965b594b71310777529b6143f5f3c,65c1ecfaf7c5e5d853050872e084b83b81cac93b6fad1905354102e5297f8d77,Timmins,90,Female,Green
9d32e6b96f1478fadf07047e8578a5ab5f98c68629a08065154d7ecab69d2792,51b85b9b520818b22ab7f98e10d12161a238dc46c31e28aa65a83decd42c98cb,Saint-Joseph-de-Sorel,70,Male,Purple
a30fafe5b6960d8b9e05cbfef68f9915e5bf3868221844cc370d58a6c5477e33,9b60f597e63243323d8214f6087c41a2a8c7e85fe627b59104e7e0a939dc3974,Cambridg,45,Female,Green
b6ae48c7edf47fa5503bec53adf3bffe240539437c5b0413073ef13b68f8ab51,59426ee07c096bdb3ee0fa0f0e6fe3f2d58984d4577ffaeaa98328164b849a76,Saint-Rémi,60,Male,Red
0135e17b95155b54873f01081b38c36a18f5f92323f8b73880d4c63488c3808a,bf40e0b130488cb6125b17be77f4676deb7483c67048ca269e6f7f4e99fd74fd,Richmond,60,Male,Green
e5f7c7bd44f9b05490d500cc70b08920cea8a1f8968ea2efdbef28395b87998d,9eab58b6a1e1644d7386172b616d44fd03a87e6eff9e918b51d687c275c69445,Château-Richer,55,Female,Red
ddcae92447e4d745d557f2fefe107e0ed650126c06c239436772c42f5976a83e,e2f3a09920ec6028b5f5ab18b0a3abaf98f71a8b60caefcca69c52afdc5b176e,Saint-Rémi,35,Male,Blue
3a12585f34a84963fde60c5e2c44b04b44b4549dfbf1e891b2a06948d083210f,f98fad1b8a8448d152c84f11b3a6cc68ed4e57138fc8592f18a305bfe2b79ea1,Causapscal,95,Male,Green
b90979529d14a83aa66d5e8cd03038ef02f1fdc493c0a3b15b543cd104f2d35d,a034c383aa5aa5c648228162a9e5b6c4d829eae9d3894685c097761602601b51,Belleterre,85,Male,Orange
33f19a9573e513f1e4ad4d5e91a030c46eebc93289b7f3d96234bd9cae0bc90d,a3ac72f93e0d1c7650cd23afcceffad5af06f35c77457b1959cb595b41bfc156,Merritt,30,Female,Orange
5ce49ccb663d70869bf15ccaedd4d0bedf4cb0123c3ef4b0e33f1684f52e32a1,e25a3528fd8754838b58cf61e92a9dbcb827af95a0d446b431618728d1a3e4bc,La Tuque,30,Male,Green
f44e8ff437a27d485e44e0b26bb6f3360b8c93f934332f1d4102ddac8ee29cc0,0df26c086010e5bfff8594fcb8cf3901778d5ebdcf59f8143c29438b6d6ae787,Thurso,70,Female,Green
17377c4c0facd51878d78749a7ef5afffc3194ab7d94e58185d5da1810d5dc40,018e764dda8d294900a59a28cc982e74da915e49ab0266b988a4e3370660eb52,Longueuil,85,Male,Blue
4d3e8aed2d8aa818ae9b02343edfec1ef2dfb469b972dcccdafec5912f52ab9f,1c71fad56ea5af9da361d39d62e749b3bbafc1e87856ff33f8a39a94fbcb5ac6,Portage la Prairie,75,Male,Orange
13e6662ddf382cf48c082f776218c3726d1075ffa1fdbc427dfc978ffc677e89,12c9d5c6f123aeece983ca53a42245e80bdbfab864f9f270ec1fb6dceed83707,Wilton,45,Female,Purple
c12203787e91315100e8c8fced598cde80d8b0bcd82107fdd57fb3025cb507b8,f830014984726cb3fe2bdff034b8b820f6a1675d20050910a52e448283a184ac,Calgary,90,Female,Green
2f4b609844b73f761d5381f5b25738c8bc7d888d6662efd180704ca60bd59c86,7b37a46f3bdca9c577b8704c6f6e846e5227ba3da3fb5e6641d24035bb2d580e,Thorold,50,Male,Red
1ef2e7f156b6e69ff36ae59c13f74929cf75e77c799189006c75c2aa6e30e5a5,dda8e9906aa72cf72942717329dc6ff89032ab52ff1899012c52a21a508fa29f,Sydney,85,Female,Green
5ebcbbddce95caae3d4e2f5d96658839fc6869dfdcd28225a0454ca1fc21d9f5,ab31a1092f6d9d7c18ef401f1c8d8aa77894300cd4c16435d12348f4d40f720a,Martensville,70,Female,Red
a730e6ad86ae326ba00052bf968e454b46b51f03e95330d8382bd85fbe1729d8,3930b9a240772863d4a3ff966ed47732cf90f61240fceeda3c2e2a4f6be078a3,Iqaluit,85,Male,Green
9239fd8073514a655343fafec2ca9bc04635174561b298c86e3085568da1756f,8baf0b97f725a7786138dd2071821e9f899d212b3e3e02c4c0eb4acdb4e1ba0f,La Tuque,65,Male,Blue
6c420d47ced2c52394daaacef8acb3dab0ed5941640a5f2a90ac7f591a7e53e0,fab5edeff19f8caa1943dab50aa03242b1627fd0f83f97311b5f415e588b3628,Repentigny,50,Male,Purple
824507e506b8d3c6d799658edde05b5b3cb23fbfb0872f3dba1aa64a2c95185f,b2138e4ec14a99716712c69b3e4a6ea6e4de0342a78846450a183f5b7f20a07f,Thorold,55,Female,Purple
51d4c2b96d686c2f4e6412dcaac746628da31d727283406bb9f674b1215e6f72,62edf2a5f4f43b1150bae293d7eb8c2c9d86a0c33a4a726435dcd049afc3e010,Maniwaki,85,Female,Red
318172859448a9e220b9ac1bfb1478b4990829f17fe0095837deeae28c530a6b,56e952e86278c692d7c1db22fe2eef5f241929a4fd2b33ae0b6db53c0dc0717b,Grande-Rivière,100,Male,Red
105b45cd44b29ab41016692ece18eb7235322ac8730de9619accecb691de60ab,2f7cf6570efc131da01eb27de3146290fdcf5a439666548def07d428f68f808f,Senneterre,25,Male,Red
77a5b0b8505a06ac3dbcadd6029ae4d6d6fa1de4c1725c84d1d60134da9cb570,c3d8891d81b54b0144301b247fdcedcee2291d4982cf262033faf6cc9c549451,Owen Sound,50,Male,Red
33f8bda5c0087e7d380ff46d82a4d9361fc153f3dde6bd491b6a788e22054191,d943f7fea9de689865d3e8f2bd89c36c5d30591465be24d09f9e615a26ec35c7,Bathurst,60,Female,Orange
3aba7efc9395228ca0677609ae97223c2206220698c9729126e044541f100fd3,223a3d4c1e598eda6106928f2989d6c5f7d72ed2a5f2b1d0a7d5bf950be8fdbb,Red Deer,70,Male,Green
af47372bed78e1a18e68f79a64c22e8202dad6c1f3782116d159cbbc2d19335a,83eaa842fefc39e73d671c6b3afcd480a3d21ff659be9483ed72e51ac12a87a7,Rossland,90,Male,Purple
51520aa9e3d1273cb59597bbac7888db95d5a1b7373a63cb9e58697fe860a89e,20473e32f019ee53caade922591544f301e0ae6e470f1e6ddd706770ac0708ac,Sutton,100,Male,Orange
d3301477ebeac6c1dc9a35c9ac6afb3d9e3803c1a5433329764443c59d9c5343,920d6e9cc14e525995ceb6aa304434e6eabd249074f92e6517b2fda8f60824f8,Huntingdon,60,Male,Blue
5e4cd936f4c84ec7c6af26fe13e8b6171aa6965f92093867fd32873887c57bfa,a0e69a80c8f3e6eadf065f037c185048b0410d3feae890cbe626143b736b78c5,Prince Edward County,75,Female,Purple
dbc6c00570dc12b78641fb9320784d0a333cb1f8a37d65a0dcbabdc214e8b2bd,1797b48c1c085500ce6c9d245725fe33ddc2221a69be2660c0a81bb034353adb,Delta,40,Male,Purple
ab5f288584807009f0bd57ac41697ab256ac859fc9d5cef1bd0dda8a58aa1020,fd0c2580cde9298d479d25ad46140b398856592daea313b2958a21abd5a7f595,Castlegar,65,Female,Green
282714658aeb9c277e2bb6471b78d1292d6778a7994ea25993ed43076d651fa0,6776bfe8f1b0ac5e382c882849caac22b1d49d79ea316856d682f17d249b606b,Val-des-Sources,45,Male,Blue
d9abe791fd865d575794ed0778e574e2a3e9bbf6e0c53b201c89569b0deb9011,bdf32302fe1b51ab8e2ee52f0f57fa04c0a3d19319d5bd8025e024aa4aba3215,Armstrong,85,Female,Blue
0f53349ab21be0e2c16ae37b049c326b63720b9ddf23303aaa7c6c166d99443c,419b44f39d1aae2d100757f9dd4f83414a0f5657a813a9469040ecb34e793eff,Flin Flon,30,Female,Red
cabd8497b7ed16ef7f66ec8c28b305e453cc40f52fee1b5296a66eb05197b6cb,005e617a34c8eb7488c5fe15ebf337495a58aa2495d7df77912a85df946d08bc,Rouyn-Noranda,50,Female,Green
4c29ef130bac48e73136d1ef88cb1bef9744700653714af1300e1e437100cc3d,f3d25149da50c77a552cd1847a09d57aa4668f7a5a5ad17d8fbbd79615304a0f,L'Île-Dorval,35,Female,Red
67a0a6663173f7dddc2e1f41f237736bfb9e67900b45aa902f63cbbff9b55ea9,66a78818aba3aefc4ace392fe8b130fc09bcdecf116c8a5ffe409be6b5981cdc,Port Colborne,30,Female,Red
3836d2b735e9666a3e8b8ab94636dc3a52ddbc966c83f7fc93b5c27747cf3589,0741c3c30931ec5d6dfa536540056cb3bc35c38436a6acffcce1b746f255a11f,Danville,25,Female,Red
84bc23279588b9c698e4579507ac89145b128b78166faf795afea3d9e2cf8e3c,3818d9e8ce71969a8e8c177a8eaa0b2091d0e38bb82f69f12613c3445654b3ba,Cap-Santé,45,Female,Green
f11a8debdffeca45db1a1e2ffdc95a74b4e65f62f34e2a4182c51e64a8a9e9ea,8595fc89f2185aaa1e06c539be5abd3b3307e17026233e2c8d1d2d45ee2edb2b,Brooks,70,Male,Orange
6361d9d498238b7990a6728a19e283d63d33dd3961b091a1b2679dff2d352808,5e058a78a1fa93923c8e3f2ef52d77f1e8ebd5410493596d96bb81b31b25bd5e,Chandler,95,Male,Red
95f1283572ac53e0fe13a7f9e60e3517021e18bf63c138deb37177af45fb08b3,484df55125a377165d903627a00f737c858c9e0901f179f9e949c6334da43ca4,Pembroke,20,Male,Orange
f1c60e7852449451729d6a65323372ab8c63ea0a43cbb441fdd8d143826d3206,3338010277d24bb887f477bc8804ec0d09170f7d203a63531e9ceb48bf87a98c,Mont-Joli,50,Male,Orange
cd9953b03f64ada6539421b2ad2d24ccb07d962f6e3fc7b609f9aa3163e4f7d7,97cafdb893038df2fe14a28b494d52cba7b65b5d09930dbfd79e3c27b6d71dbc,Montréal-Ouest,45,Female,Purple
a76f20170a1284347afaeb14ce3bdc680fe3503021d31686134331b433c7cba4,0dd70de72dcbb4a01b9c620959f5058f4604bd387b2b5f920e0853c958d3f422,Guelph,60,Male,Red
25d9609f57399ed8b7f68672994b09a75afd470ab16ff73eb007ad4127c8e5ca,ac8fb74255adc973c3fb968cf82a3ae3e08740c6fcba86f4f4623f6947e05adc,L'Ancienne-Lorette,80,Male,Purple
46ffbcd97f24e984724a53ee7684b089ffe6472574533d76785f3061964e9125,fcd339ded5110f7dfa74717910fb2069d7f10be29805a1ee7368dbadc9070a18,Waterloo,35,Female,Red
186e9ecbd363b523fcf061101fafdbad420a8d23f1e94c008e943af343f53b4c,e92d8878516e369dda733f11ac8a34a6c61667a3ab39f302b5e5b75394a58687,Weyburn,70,Male,Red
57e31c77e088ea9434f73b09357a7c2387a1aafdef7db5def0c68601cabf9aab,301ec8e7738d128c72d6f4b10a47312d78f2136040d108449b79db645e0e6a30,Dollard-des-Ormeaux,70,Female,Blue
9c606a765304d28f3ef8944c610a4215fec19941e5cb8b4ea45656531a687cd1,1577f78fa0d09ad0b9142efe5211f57e4c6a4d790d4666880501efaa51386182,Port Alberni,35,Male,Green
0c61a8fd3f4c698223841a650c7ea541e6d9f461d0132854979375c52ca21172,b790ccc17a78bda2590a06339860e0ef170f8dea74c2804682db03ba83f96b3d,Montmagny,45,Female,Green
14902b6f6fc2cc251c7546587277def938742a58d183509ffd813acb3b06326d,bad8b61d402b981ca973eadea8b0c25b1d25d15aca19151d1cdcd2e63c979b76,Lloydminster,20,Female,Green
25d6cd917dc0d2dbbb46c20a66844705cd5a61ee3c63d208aeb6642fd6edf17d,39085fcdb5b7a192bd06f2472dd1e5f5109c3e98dee6fb9d23bef1cd2e3c1dcc,Longueuil,35,Female,Purple
84c88f5395ed47e8a284290c8910a005061e941b1db26bd587b83db2818f1089,aac222a8ad46ca6c07f2de8610a9e03cdfdff7b97e3b7835effe05ab7df97b14,Waterloo,85,Female,Purple
a91299fa927f96fe24298bf7fbc87cd0da13efa9f7e04f0c233cc7f48fb3b7cc,0649f1b3569f7f23e4ca428a102e2ab96d318c5e727ded7b9d97fe460654f6e8,Lac-Brome,100,Male,Orange
14e137a7815e2486bde575a588d3a7f9710b15d8cf04aa583172a077c3be7234,3b5949e505411aaa6ca1b366bf492f104732426e91104f488956617a287c7761,Laval,95,Male,Green
506f87c476ffc3d6aeeb37a5989759f625dd2259d2f27292faa2f659cc59dae0,500aeaa541f4e2cc6b9851748bf15a7d38fb4181fa9c359c1a680b5897928680,Parksville,90,Male,Green
aad7b9d2bc04235c5f014d6d1090769baf019e7bb8fb86b41d1cef3f7ff456d7,651ce67986269822d2484dd61da9f13682e77bb43dde870e444d0986360e8683,Saint-Jean-sur-Richelieu,30,Male,Red
bfeb05044d59c431778ac64256f8cbd843eebeae8a7af60a91dc5cf2d8f5062d,12cc179fda5cf03d60b3756329b2a2b5ccf55ded5edeef660f6ef6db80d9582a,Morden,20,Male,Orange
4ae83f69c2b74920779f1d34c1a3896acbe0be1ab2b670771fc4811e97453afa,f83de354b9b3052ddf88e36a0b3b9fc2ba28b601e89c10291cd95fcc04b5cdf2,Sorel-Tracy,65,Female,Green
06ec1c8fdc2c4726605952faf60f43e83b3694f7f91990478de08a9859b3a26b,62f6566818b5f2575d9b494bb33779a58bb6fdb4a3ff89f6c4314071155bff6f,Malartic,80,Male,Red
1073ae3d0794f20c260617c58ff1a913e8b09d38ffbacbc30b7e5e0fb3417339,e856473f6410d5d9f4563124628bbc7e91a4161b96c458397470fdd9768efc2d,Lebel-sur-Quévillon,35,Female,Orange
a1a0f92406e1b51808a5350a512c6bcde38056cb60dfe0944fb11dc137859a95,9e39a64bd7f898ca2c5263af9845ec271cb6e83706c39cf776eb404dc9157de1,Richmond,70,Male,Purple
08e3b0aeaa2707fc32bd00f73eb255a193bff53234e3761fd717295cc29a02f7,a7995016772a56c0dfc6ee79539d11a67399297421257179b7e2f092e357b873,Bromont,65,Female,Green
53d048ae7da8723b0c09df03844b25b3ea96b3ffa24183725646922ff4e8a9f2,a58a79caa197229f654ffffb77463095c652a780a25f386e374b46a6186f6a46,Portneuf,55,Male,Purple
a41054327774d53891a25f392c83073930df1ebdc9799fa1751490ceb7b5527a,0af09c6f13f0c3cc822a893d3cf13c6afe95ec995072a81e486d23e196860f02,Clermont,30,Male,Green
17e71f5e1e0ac75800795793f191e748b446a3518aca6194e728307be648e45d,ed3d2dcd7ab9423e564235df9776f0caf2eb83e163581756dadc369488b626bc,North Battleford,40,Female,Purple
8eabe8d46b12bfcb9ace02aafeef5782e450ce8234e3c731cfd40113432490ea,f04014768679651c0993b91b3015c8cc67ea476a4867c7210a5b9988b9bf47e4,Colwood,80,Female,Red
061da44abaadd6566e9289e8efcd5365c7f68358236ad2418eeb0b754d478e89,8de3cb0404aba5afd64f59483f56d3457c716319d8f19c65251e1ac602c14801,Saint-Basile,80,Female,Red
0fcd868b590f685afd218c35f2291007b0d84dc69527d0c6436c235b6b75c64c,dacb908b497cf42bb62edd60c20e14b7a1d0627e7968d2614c1cb17fb73110c9,Pont-Rouge,65,Male,Red
d83eaeaaf75889847f2a79a6878a7174801a101390d7bc5e55bbad7f09f21f13,0cfd62c3156f73637d9d44e959239314fda749e961172f62a5ac3b96f58e6974,Saint-Lazare,35,Female,Orange
f49fc7fd0c8892847f23cb642f8a741b4aa1d77115c3319420816947c88027a4,ae85b8fead38b4ca602106126ffbe6ee4cb5e56885bfb4e0234613188ed4fa8a,Gaspé,55,Male,Red
91472246518542215fc0106ed132cd74479790c564d876f551a5e649e806c5ca,ac49915e0fdb24a6b7503e9c82910c8522e1fa30d9b902f276e3208fe22b421e,Coquitlam,50,Male,Blue
a6758ef2307148327356028a76fd7eaf609bdfc92c1f67ca189edee06939a4ef,091120a2074ca397b28744247467da41eadd990c64a88dc9d3794ffa000132ed,Stratford,20,Male,Orange
ea5ff31e5590ba282ea6ebc27f1d3f5f4ea60c9eb4f8fb37e404d54d6fdc2def,926ac6975e694ba4a3aa115f3d407a1f35d75b1b62693e87623250b0bd2945af,Medicine Hat,85,Male,Blue
2e1187e304a3f75d22a3a56ff038dd27ec830d7ff2242f6efa8afab7f7697295,45175907e51f809273ff746f651776545215111fcd2af05260ec91d7544a8066,Sainte-Agathe-des-Monts,50,Female,Green
ccd65de5190c48d52099bbe670baeffe7b6568e33922100b9fe427fefc2a1bdc,5f662a85be0ac7a70a8943025dcdf18136a9574ba958d054ad0c8f7cc8ae5616,Kawartha Lakes,95,Female,Green
a301af690b8a803796427a23f427c8201d82f6d5b0424b8a32e0630b564d67ec,612e0771b5d607f52c1919859d1b7c57832cc83bc71850514cef8c9788d5d4cf,Coaticook,75,Female,Blue
6299c370e571b77bd88d900a2c468d5aaec6564e33d3fb9f61719dfc29ea8087,acee200d741c56b74a01db992ecf49aafb48ab832ab804a3c961d9f7d55deffd,Boucherville,65,Male,Blue
2e4332bc224d41fff12f637415a98f4760b9959afdf2c3f38905de0a8e83e779,1fd555f2dda180ac5fd7df91d98ae00cb7c473c071b8258c151ba9a84b8a9056,Sainte-Anne-de-Bellevue,40,Male,Orange
4ffb4a5ec15b95798f6283e885c3f0c79b6c603c5be83c992e7747cef9dafe33,21b1c21f010d92653be7cbb7abfb91767ecb49309dcfa6d759f687e0a9188ee4,Métabetchouan--Lac-à-la-Croix,65,Male,Purple
21d7cad98ee103406103fb00b0606ef5875ad5a31dfa908eadbdaa731071aab1,0b995333aadf87c699cae581ee491e2e2f503b859c038ff9c7de6941626295b6,Laval,75,Female,Orange
dd7aec759f530f2f757546286cb80500f98ab37afa91ffe239e7c56d79fb10da,e05259b7560d7c19a7f0dcb3243c709839f4324976ddd01d6b01e9db1dd68943,Saint-Eustache,55,Male,Red
4189897718c5b583b75042dc9303b4721df8c315253e4e5e4a35ff9daf83b74a,98135ad2d6c7bb67be0f2ad8571f00bea6c3a8fc57484d823520554f282f195b,Daveluyville,100,Female,Green
32e1a1f41af5b9bb73bfd61250a35d14a379c7ab5c1aacfb7e0c44a388b03431,cc64986f323192152e01932c204a97b3f3baf77e0ce88e5cf8b059204ab8d6c2,Thorold,30,Female,Blue
e673eb68d19612d47d429dedd166ac5055319c767bb3f71647f1e8269f302975,7afbc5fc9aacc85f75fec2607a778c30db2de72a7135e2dadd195bdb5f9a38e2,Moncton,75,Male,Blue
ab5615ca67781c1e48de6d5b97c89daa293a2adbc00b9729298692c30aac052a,090d25a0cb377f78f026018d007ee8b19f9a3d60d41485ceda5dc46c6113057d,Quesnel,50,Male,Blue
953f5cca5fba650f8f4778b2bea5400c4d0b3b7eee74c14022c3ae32a47ee5f4,eca76bee7a3f6a2159f26c3e2581068346379ad69f73d93a51eb34e8b3d87af4,Coteau-du-Lac,30,Female,Green
9ba9974a81d05cd98a9e21dc29c551a0f89eebceaf974fa725aea54a02541b3e,ae19634a7378d476bde600a972000e468e9cf051392e5c360d96a9c7f676d502,Richelieu,85,Female,Blue
f4530ef98c5057537b4d3d4df8bc30fe0d96cfad9c3232d01eecbfcb6722cc8e,3c437dec4bfb3d3d3b19457ef466d12d27a4b2ee55bb65c53a3315acf1122f49,Saint-Ours,65,Male,Red
5f5bf1cdd0fd915cf3893598a3c552679901cddd74b1fec2ad1bf42743344695,4da9bd08837c258556e0be4b1da0513150ba853473cfc68acab71caf0e5ff444,Mont-Joli,65,Female,Purple
1345581ad28a02c6f6f9de2722fd0609eb65bf710ffb5c09104ad55a7c23ec1a,1876a61a9e2fbd0fa62338caba2f614206ced803c94bc86bd3ad18f13cf44ade,Calgary,65,Female,Purple
1806f2ced0c97ed1167c6dcdcb0dec59f2992f1c2a2a540afd6abbd6a6ca0702,9780c53013770d37d5d2b133b42d76ef3a132f9e8492332efc5ace91bb9c5fe6,Clermont,35,Male,Purple
591f0f0f578923e12263e5fded6ddd53a47906d6f99782d5d45093389b5e31cb,63d2ef4d3b10b833ada135987a8b2238fed310a2e8c967e0c212c62c8b4a0bf3,Sarnia,65,Male,Orange
c24f448d5723b052f34974870f02f2599f7ddeba3180011158be5d21c0b7a2af,fb9e364b626fd31d7589c6e08cbbc8c326bb0e70fc9c8d8ba456fb45c932ec91,Thetford Mines,100,Female,Red
7f018590463a1b17fb05b48eb4b41c2de085b8ed395ba75bd42d046f3a8bd9f1,d01c0c96d980baa4213ad787baed2bdc7876d071deb1667bc8ce36f0e44a1716,Dauphin,65,Male,Green
960aa4681c2f66d64768cb85ae17898441c4b5a3d47e2c3102e5ca52d630d1d3,22d51b3f04940ccaa17ec3c21c31e57aa5b8085726596c7f6ec37c7c6d38dd01,Powell River,75,Female,Purple
9785b596c38178959d725d0c4bb55a4b5edd0c44b6aa5ea308b269e68a624686,9037d7f5e01df38607c200a2167cb21e2f51bab3caa793a6cfd1dd002c9f3ca3,Gaspé,25,Male,Blue
8d866ffe618f849ec79c6a40d4699dd0be13d2c902019e1e49880594e4ea751b,1d0e39c94ee97695947ff12c8326df942634ce14f645e64e22f9305940d347fd,Waterloo,35,Female,Blue
3be433abdb8c96b52c161338a949708ace2f58615a0a296a0af3872b1ca8e422,11dc383f303e6248d33578a54e0daa787277cfe80b87760a9302aa7008c32b43,Rimouski,75,Female,Purple
8a2e009fc5cf8763f57802aa800346cf294eee5e2b740f1214b8a6b0e5f12dda,288fce45551d04407ebe0a0c53556bf8358a97b1f4da2b336c4dc5435e759bd7,Shannon,85,Female,Red
86e05cd21ac1a3ac4a988ae4fef373304351e9d17ec3a95a0e7e51adbab9e108,31ec2b96d74edaf783ce50ceadc95d913b23e147b0a927ea214f93058047a499,Leduc,65,Male,Purple
d6290582517bab3a5444ca745e006e425241b1133a1fbfb3efb4530f708c1c6e,945bfa9f283b5d500c9bf3443ff0aa09d5ab1bccdb752c939b72c19e44ed030a,Victoriaville,55,Female,Orange
bceaefeeeb1b247d365e01561418f20c502ffdc3f4ce3719f2c5219584971946,fdd122a1d4afac6cee6eedb78f6256de208885123e00adf79b65ebd524a0792d,Saint-Sauveur,75,Female,Blue
f6885d7e170c514f28632aecc59e3abb01913d95249153ed0d067e64e9756387,ecdc19729f65dfd719a1df83976c8384fc9ec90f5e642fe9d1b3ff717949eb5c,Matagami,90,Male,Orange
5d1965047d3b12a21c814c449a18848b0a881a5e5e4c4749322796214bda7ac8,afa26ab18bfceb9bc01072a485dea6a74658313f7fd7c661cf1b646717c9a20f,New Richmond,80,Female,Purple
64ffc706a6fdca07c9bd44d6db2f410111f8539f6d2193963de47c983c2c5203,e188b5188b60082fb69ce24bd6b0c809dc82c41163d630e7d08fff69a71757fd,North Battleford,70,Female,Green
21085bcc70bcc1af30b3cd35668b5b9da93cd941c2e59209c7e99fc7b33bf6a1,0f969adfb31c5e647e351068cddd1515f95508023ac7bf000a40d0ed4f465c03,Mascouche,45,Female,Green
1e29263fefe3424c63d6da37bf5fa49c21d6f8cf08c12eaddad408ae745ea19c,e1da5c1f844db43fc517f063c75f10121a6d1c4665c955604c01cce40f0adf0d,Kenora,70,Male,Blue
2ba20520076d7925c1f2fb4e5ecdd1ac30bc5c35dc546ea256432f731899d192,b9837320250fc8c0fa909cd7946fb4ef16bcba548ce8080876ac3395016d651e,Côte-Saint-Luc,50,Female,Purple
36d6e99f3581be0068882983fe1768d1a8d9cb465826dc5617aecfcd02a0bebc,6abb69f7390f26cd75178ac828886d02634d50e88d67ff1029cbf2ce16cf9117,Beaumont,90,Female,Orange
5afd7572dbecd523148f059d5ad2d907738a7d32caa66cba539286f994291b80,5fc719331b10d8d171aa250362bd8082db978e47a3576adc06c78cdfc7729a30,Salmon Arm,90,Female,Green
b4fee8fa4c0d69030dade56413a25c6894e849a31bdcc042b9f2016c47bdb571,f6cf43b753187433047fab4b9147202a8dfea040a54e5c6eed90e932ae99428c,Saint-Antonin,55,Female,Blue
f5325c4a81d73bee5928e8bc0bf413e2cf7ed5007a8e4e9bc164151227cf249d,bc2a27837dac446acd2a7b22d05f2bc930c9464972424f5f7f53d304f7341697,Quesnel,90,Female,Purple
7f1e4502088b4409f8b92dfb6c47281c5689d328b21f0ea952d75400210bbac8,6faf6c9a0d84ae0fc407aaac34b2a1ac6f60be9cf967b6e49265019b458db154,Peterborough,30,Male,Orange
